timestamp,frame_idx,obj_id,x1,y1,x2,y2,yolo_conf,flicker,growth,final_score,action
2026-01-09T14:39:51.109281,540,33,258,0,657,479,0.5522,0.0000,0.0000,0.3313,
2026-01-09T14:39:51.109281,540,32,0,0,657,479,0.3688,0.0000,0.0000,0.2213,
2026-01-09T14:39:51.157555,600,40,100,0,657,479,0.6904,0.0000,0.0000,0.4142,
2026-01-09T14:39:51.157555,600,36,0,0,657,479,0.3404,0.0000,0.0000,0.2042,
2026-01-09T14:39:51.157555,600,27,0,0,657,479,0.7693,0.0000,0.0000,0.4616,
2026-01-09T14:39:51.157555,600,28,0,404,657,479,0.6375,0.0000,0.0000,0.3825,
2026-01-09T14:39:51.157555,600,30,0,0,657,479,0.6159,0.0000,0.0000,0.3696,
